word_id,word,frequence
45504,遇到老板,1
45505,老板挺,1
45506,看出老板,1
45507,办法体会,1
45508,茶饮奶茶,1
45509,评论回复,1
45510,判断咖啡,1
45511,饮大名,1
45512,挺亲切,1
45513,个人取向,1
45514,酷挺,1
45515,好喝选择,1
45516,马甲评论,1
45517,红豆沙馅,1
45518,豆沙馅更好,1
45519,烘糕红,1
45520,摩卡搭配,1
45521,喝最好,1
45522,店里外观,1
45523,值得收藏,1
45524,可爱味,1
45525,味融合,1
45526,点缀作用,1
45527,昨儿盆,1
45528,形状蛋,1
45529,韩文放,1
45530,万圣节推出,1
45531,适宜通俗,1
45532,味米酒,1
45533,佛置身,1
45534,等位号牌,1
45535,咖啡馆菜品,1
45536,东苑位置,1
45537,左手边见到,1
45538,置身咖啡馆,1
45539,简约明快,1
45540,金鱼形状,1
45541,碰到万圣节,1
45542,白说实话,1
45543,美式判断,1
45544,不得不吐糟,1
45545,妈妈爱吃,1
45546,正常鲤鱼,1
45547,打麻将小区,1
45548,需要门牌号,1
45549,苦撒,1
45550,收拾客人,1
45551,久仰加,1
45552,珍珠妈妈,1
45553,离开桌面,1
45554,撒粉,1
45555,甜品不用,1
45556,甜点师,1
45557,勤劳收拾,1
45558,感觉喇,1
45559,爱吃鲤鱼,1
45560,鱼饼请,1
45561,门牌号去找,1
45562,脆饼干,1
45563,咖啡店甜品,1
45564,柔软表层,1
45565,闲聊老爷爷,1
45566,好在外形,1
45567,清新原木,1
45568,特色招牌,1
45569,喜欢馥,1
45570,里珍珠,1
45571,取向咖啡店,1
45572,星巴克馥,1
45573,含沙射影嘲笑,1
45574,来点招牌,1
45575,嘲笑分不清楚,1
45576,同事来点,1
45577,分不清楚星巴克,1
45578,对面会,1
45579,听需求,1
45580,师应该,1
45581,有点请,1
45582,风格空间,1
45583,会打麻将,1
45584,会勤劳,1
45585,不用太多,1
45586,不会过分,1
45587,口收获,1
45588,收获满足,1
45589,陈设里,1
45590,文艺风格,1
45591,美味特色,1
45592,更好碰到,1
45593,见到店,1
45594,通俗说,1
45595,咖啡碰到,1
45596,遇见惊喜,1
45597,碰到纪录片,1
45598,手感好好,1
45599,纪录片放映,1
45600,恍惚走入,1
45601,转角遇见,1
45602,收藏鱼饼,1
45603,韩文恍惚,1
45604,软木压,1
45605,布鱼饼,1
45606,卡布奇诺好喝,1
45607,鱼饼卡布奇诺,1
45608,韩剧主题曲,1
45609,都想收藏,1
45610,藏匿于市井,1
45611,熟悉韩剧,1
45612,再来参加,1
45613,共同做,1
45614,微博一家,1
45615,一家机构,1
45616,机构共同,1
45617,小巷之中,1
45618,耐心寻找,1
45619,活动东京,1
45620,盖糖,1
45621,小孩生日,1
45622,细节看出,1
45623,有点蛋,1
45624,杯子干,1
45625,不错米酒,1
45626,调醪糟,1
45627,烘糕加,1
45628,加豆沙馅,1
45629,豆沙馅味道,1
45630,干花装饰,1
45631,环境韩国风,1
45632,开韩国风,1
45633,中街大院,1
45634,泡没有,1
45635,没有打出,1
45636,改造房子,1
45637,韩国路边,1
45638,放映活动,1
45639,惊喜有点,1
45640,会转角,1
45641,走入韩国,1
45642,分享活动,1
45643,独立一家,1
45644,找到进,1
45645,当场喝,1
45646,店里微博,1
45647,比较亮,1
45648,小吃铺走进,1
45649,孩子出生日期,1
45650,出生日期恰逢,1
45651,养猫打动,1
45652,值得喝杯,1
45653,会带着,1
45654,以后时间,1
45655,名字孩子,1
45656,推荐来到,1
45657,带着小伙伴,1
45658,纪录片分享,1
45659,小伙伴聚,1
45660,双胞胎姐妹,1
45661,共产主义纪录片,1
45662,贴着韩文,1
45663,留在共产主义,1
45664,墙上贴着,1
45665,处老,1
45666,位于处,1
45667,恰逢店里,1
45668,成都小吃铺,1
45669,真是少女,1
45670,咖啡店交融,1
45671,询问名字,1
45672,回复老板,1
45673,做猫咪,1
45674,听说博士,1
45675,猫感觉,1
45676,调地址,1
45677,颇为独立,1
45678,宠物分享,1
45679,东京猫,1
45680,互相依赖,1
45681,安静独特,1
45682,店员回复,1
45683,走进小巷,1
45684,咖啡店询问,1
45685,记得尽快,1
45686,名字由来,1
45687,交融感,1
45688,独特咖啡店,1
45689,猫咪宠物,1
45690,地址临街,1
45691,临街巷子,1
45692,特别流行,1
45693,房子改造,1
45694,來試,1
45695,好找门店,1
45696,芙鱼饼,1
45697,有意思再来,1
45698,夫妻开,1
45699,结婚生,1
45700,桃胶甜腻,1
45701,老板拍,1
45702,已经好看,1
45703,里面经常,1
45704,粉丝感觉,1
45705,慢慢了解,1
45706,苦不要,1
45707,來這,1
45708,关注神仙,1
45709,留学认识,1
45710,中间摆放,1
45711,拍合照,1
45712,谈恋爱结婚,1
45713,方便好找,1
45714,总会想到,1
45715,角落适合,1
45716,好像留学,1
45717,生小宝宝,1
45718,香港泡,1
45719,老香港,1
45720,吃老,1
45721,极好小店,1
45722,脆皮里面,1
45723,看到顿时,1
45724,新品米酒,1
45725,记录电影,1
45726,介绍电影,1
45727,浸润手指,1
45728,裹着红豆,1
45729,事情发发呆,1
45730,浓缩恰到好处,1
45731,浓缩米酒,1
45732,流浪记藏,1
45733,脆脆皮,1
45734,很甜鱼饼,1
45735,阿希流浪记,1
45736,发发呆极好,1
45737,米苏浸润,1
45738,浓缩试一试,1
45739,小店脏,1
45740,浓缩汤力水,1
45741,汤力水特,1
45742,咖啡汤力,1
45743,电视机总会,1
45744,老板娘慢慢,1
45745,门店门脸,1
45746,饱吃不下,1
45747,得知开,1
45748,关注店主,1
45749,店主夫妇,1
45750,有空便,1
45751,里面小憩,1
45752,浓不错,1
45753,告知口感,1
45754,最喜欢外面,1
45755,有点米酒,1
45756,奶茶看着,1
45757,刚好有空,1
45758,靠近吧台,1
45759,坐在靠近,1
45760,咖啡店想去,1
45761,味桂花香,1
45762,外面玻璃,1
45763,看见说,1
45764,想想事情,1
45765,说质感,1
45766,玻璃位置,1
45767,倒是拍,1
45768,见到好久不见,1
45769,种草好吃,1
45770,没什么尽情,1
45771,转身脸,1
45772,来来往往想想,1
45773,吃饭那间,1
45774,甜品店竟然,1
45775,有种粉丝,1
45776,那间屋子,1
45777,鱼饼鲫鱼,1
45778,颜值夫妻,1
45779,颜值关注,1
45780,那台电视机,1
45781,设计韩风,1
45782,经常上镜,1
45783,神仙颜值,1
45784,摆放那台,1
45785,拍原片,1
45786,想到德善,1
45787,德善吃饭,1
45788,尽情拍拍照,1
45789,太太韩风,1
45790,原片已经,1
45791,东西之前,1
45792,吃香,1
45793,味儿浓缩,1
45794,真的很甜,1
45795,搭配美式,1
45796,强赞服务,1
45797,关东煮鱼饼,1
45798,先关东煮,1
45799,粗犷中,1
45800,泥打底,1
45801,调似乎,1
45802,带着清新,1
45803,加红薯,1
45804,吃香甜,1
45805,似乎美式,1
45806,门店饰品,1
45807,装修粗犷,1
45808,原木为主,1
45809,简直遍地开花,1
45810,内有豆瓣,1
45811,面上椰子,1
45812,饰品挂画,1
45813,店卡座,1
45814,试酒味,1
45815,挂画简约,1
45816,美式汤力水,1
45817,内陷红豆泥,1
45818,属于阿泽,1
45819,服务强赞,1
45820,不大拍照,1
45821,狗焕地址,1
45822,红豆沙甜,1
45823,都是现做,1
45824,店心生,1
45825,较场坝小吃街,1
45826,小吃街旁边,1
45827,小区服务,1
45828,红一直,1
45829,建议老板,1
45830,介绍详细,1
45831,小区小区,1
45832,干建议,1
45833,可爱介绍,1
45834,心生好感,1
45835,带穿越,1
45836,亲切特,1
45837,坝小区,1
45838,地址坝,1
45839,鱼饼先,1
45840,尝试鱼饼,1
45841,阿泽狗焕,1
45842,说优格,1
45843,热社区,1
45844,打卡热,1
45845,芙比较,1
45846,改咖啡店,1
45847,老年人打麻将,1
45848,风格泥石流,1
45849,左手边看见,1
45850,正在拍,1
45851,推荐哥哥,1
45852,拍拍小姐,1
45853,看到超美,1
45854,超美正在,1
45855,神仙咖啡店,1
45856,电影书籍,1
45857,铁强烈推荐,1
45858,米苏超,1
45859,饮料属于,1
45860,姐妹开心,1
45861,调爱,1
45862,融合十分,1
45863,韩国气息,1
45864,气息老板,1
45865,碰撞融合,1
45866,手指泡,1
45867,里面裹着,1
45868,顿时店,1
45869,外面老年人,1
45870,晚饭店面,1
45871,大概风格,1
45872,朗姆酒感觉,1
45873,姐妹趁早,1
45874,踩着晚饭,1
45875,下去朗姆酒,1
45876,米苏却是,1
45877,拍照点位,1
45878,很淡提拉,1
45879,却是口,1
45880,种草没,1
45881,一直豆瓣,1
45882,客人成都,1
45883,店桌,1
45884,明智选择,1
45885,窗边再,1
45886,工作日明智,1
45887,口味正合适,1
45888,鱼饼热气腾腾,1
45889,提示店里,1
45890,房子改,1
45891,老板眼睛,1
45892,里面年轻人,1
45893,买提前,1
45894,韩国居民楼,1
45895,后面融合,1
45896,铁门居民楼,1
45897,标新立异拍照,1
45898,奶茶挺,1
45899,拆迁房风格,1
45900,水泥废铁,1
45901,分层美感,1
45902,爆那谁,1
45903,阵麻将,1
45904,馅讨喜,1
45905,那谁客厅,1
45906,椅灯泡,1
45907,榻榻米复古,1
45908,龙门阵阵,1
45909,太婆龙门阵,1
45910,坐着看着,1
45911,废铁拆迁房,1
45912,喝菠萝,1
45913,更是口感,1
45914,韩屋感觉,1
45915,说真的没,1
45916,老唱片传统,1
45917,组发完,1
45918,咖啡店选址,1
45919,讨喜味道,1
45920,电视小台,1
45921,算标新立异,1
45922,简直爆,1
45923,感觉打包,1
45924,格局大面积,1
45925,感兴趣杯,1
45926,木头感,1
45927,窗户尽可能,1
45928,呈现木头,1
45929,外墙格局,1
45930,店家保留,1
45931,美感不错,1
45932,可爱红豆,1
45933,感古朴,1
45934,咖啡店尽量,1
45935,居民楼院子,1
45936,伴随太婆,1
45937,拍摄画风,1
45938,出彩不难,1
45939,有趣咖啡店,1
45940,咖啡馆首尔,1
45941,麻将目的地,1
45942,居民楼外墙,1
45943,真的看腻,1
45944,桌老唱片,1
45945,尽可能呈现,1
45946,格调质朴,1
45947,下面著,1
45948,乾吃,1
45949,著硬,1
45950,吃還,1
45951,店開,1
45952,境還,1
45953,也挺會,1
45954,開裡,1
45955,會嘈,1
45956,體成都,1
45957,錯也挺,1
45958,朋友圈赞,1
45959,這打卡,1
45960,調咖啡,1
45961,分享朋友圈,1
45962,米酒鐵,1
45963,硬餅,1
45964,提拉米下面,1
45965,姐姐真多,1
45966,嘈雜,1
45967,咖啡體,1
45968,欧巴会光临,1
45969,韩国欧巴会,1
45970,文化氛围越来越,1
45971,思密达气息,1
45972,成都再多,1
45973,咖啡师有趣,1
45974,咖啡文化氛围,1
45975,菠萝一直,1
45976,一块饮料,1
45977,先味道,1
45978,发完说,1
45979,再多真的,1
45980,传统韩屋,1
45981,中规中矩出彩,1
45982,装饰韩国,1
45983,老板哥哥,1
45984,文艺青年,1
45985,气氛深深,1
45986,图书装饰,1
45987,深深包围,1
45988,盖下降,1
45989,青年聚集地,1
45990,韩文遗憾,1
45991,不懂韩文,1
45992,说一块,1
45993,拍照收藏,1
45994,风格简直,1
45995,味酸酸甜甜,1
45996,需要仔细,1
45997,工作日左右,1
45998,上来老板,1
45999,朋友走过,1
46000,问店主,1
46001,准确到达,1
46002,出别致,1
46003,特地推出,1
46004,咖啡套餐,1
46005,浓烈不会,1
46006,不会浓烈,1
46007,高米酒,1
46008,目的地工作日,1
46009,不会压住,1
46010,娴熟手法,1
46011,别致风格,1
46012,推出万圣节,1
46013,味清爽,1
46014,很萌咖啡,1
46015,很甜热,1
46016,仔细门牌号,1
46017,门牌号准确,1
46018,主动提醒,1
46019,楼特别,1
46020,套餐万圣节,1
46021,装修出,1
46022,碎花菠萝,1
46023,特权熔岩,1
46024,盛行生意,1
46025,绿草奶,1
46026,咖啡馆盛行,1
46027,拍面瘫,1
46028,可能外带,1
46029,咖啡好啦,1
46030,质感纸杯,1
46031,空位鱼饼,1
46032,融合还好,1
46033,口太苦,1
46034,少酒,1
46035,上面绿草,1
46036,有点铁,1
46037,位子热,1
46038,旁边位子,1
46039,吧台旁边,1
46040,吧台小哥,1
46041,突发奇想同学,1
46042,热情店里,1
46043,趁热尽快,1
46044,万圣节咖啡,1
46045,夹带着,1
46046,菠萝上面,1
46047,尤其成都,1
46048,带着现代,1
46049,真的尤其,1
46050,风格老,1
46051,打包会,1
46052,窗户坐着,1
46053,回答拍摄,1
46054,轻松请,1
46055,风格成都,1
46056,食感觉,1
46057,古朴中,1
46058,端奶茶,1
46059,真的旧,1
46060,城市涌现,1
46061,风格算,1
46062,产品感兴趣,1
46063,选择堂,1
46064,店穿越,1
46065,首尔真的,1
46066,选址越来越,1
46067,涌现越来越,1
46068,尽量选择,1
46069,菠萝味,1
46070,摩卡套餐,1
46071,成都工业,1
46072,风格鱼饼,1
46073,万圣节饼干,1
46074,摩卡万圣节,1
46075,居民小区楼,1
46076,外面夜景,1
46077,看着赏心悦目,1
46078,需要趁热,1
46079,路比较,1
46080,找老,1
46081,周边路,1
46082,里面停车,1
46083,调尝试,1
46084,流行装修,1
46085,窄环境,1
46086,咖啡流行,1
46087,惊艳米酒,1
46088,说真的,1
46089,没组,1
46090,越来越城市,1
46091,中夹,1
46092,越来越专业,1
46093,味道希望,1
46094,细节品,1
46095,没有浓厚,1
46096,东边门厅,1
46097,冰甜铁并,1
46098,口感问题,1
46099,爽以后,1
46100,放弃奶茶,1
46101,态度要好,1
46102,服务态度不好,1
46103,红幌子,1
46104,实打实做,1
46105,外卖方便,1
46106,门厅风格,1
46107,完全取向,1
46108,适合冰甜,1
46109,风格白调,1
46110,白调为主,1
46111,死店,1
46112,居然价格,1
46113,饮料之间,1
46114,咖啡记录,1
46115,和谐味道,1
46116,混合和谐,1
46117,有意尝试,1
46118,铁首选,1
46119,新品冰甜,1
46120,铁并甜,1
46121,记录醒目,1
46122,嘻嘻很久,1
46123,动作快,1
46124,强推熔岩,1
46125,态度动作,1
46126,取向狙击,1
46127,羡慕写字楼,1
46128,上班桂花,1
46129,土包子喝,1
46130,爱咖啡师,1
46131,燕麦铁好,1
46132,没有外面,1
46133,咖啡厅嘻嘻,1
46134,偏涩,1
46135,只能微信,1
46136,焦苦咖啡,1
46137,不来焦苦,1
46138,看到推出,1
46139,过来准备,1
46140,铁过来,1
46141,始终偏,1
46142,缘分可能,1
46143,滑始终,1
46144,甜入口,1
46145,醒目位置,1
46146,偶尔外面,1
46147,喜欢小众,1
46148,尽头小店,1
46149,里面准备,1
46150,雪旁边,1
46151,闭关之后,1
46152,首选招牌,1
46153,妹子戳戳,1
46154,终于闭关,1
46155,适合白领阶层,1
46156,甚是感人,1
46157,星人来说,1
46158,咖啡星人来,1
46159,戳戳戳,1
46160,奈雪外面,1
46161,喝原始,1
46162,很好做,1
46163,惊喜越来越,1
46164,惊喜店,1
46165,绑架选择,1
46166,品牌绑架,1
46167,推荐性价比,1
46168,杯子品牌,1
46169,限制杯子,1
46170,处处惊喜,1
46171,咖啡都有单,1
46172,算下来豆子,1
46173,刚好公司,1
46174,根本看不出来,1
46175,自制咖啡,1
46176,咖啡馆极,1
46177,宜家卖,1
46178,价格巴克,1
46179,不来酒,1
46180,燕麦混合,1
46181,另选普通,1
46182,奶宜家,1
46183,一晃眼根本,1
46184,看不出来咖啡馆,1
46185,外面喝喝,1
46186,豆自带,1
46187,旁边上海,1
46188,上海商城,1
46189,环保杯子,1
46190,蛮质感,1
46191,回味麦香,1
46192,带上买,1
46193,推荐先,1
46194,尝试基础,1
46195,罐减,1
46196,都有单产地,1
46197,没有价格,1
46198,干净通透,1
46199,一起之后,1
46200,杯子地址,1
46201,大概单价,1
46202,物料装修,1
46203,门店物料,1
46204,高一杯大概,1
46205,都蛮设计,1
46206,超高一杯,1
46207,地址楼,1
46208,着实算,1
46209,算良心,1
46210,减有条件,1
46211,靠北位置,1
46212,性价比超,1
46213,有条件自带,1
46214,光大银行旁边,1
46215,位置光大银行,1
46216,以后成为,1
46217,头喝,1
46218,真的头,1
46219,喝馥,1
46220,记住自带,1
46221,杯标配,1
46222,成为死忠,1
46223,总部门店,1
46224,程序门店,1
46225,比较个人,1
46226,比较适应,1
46227,会比较突出,1
46228,不太好介绍,1
46229,里面温热,1
46230,电环境,1
46231,很好买了,1
46232,可可粉铁,1
46233,颜值买,1
46234,确实有点像,1
46235,有点像可可粉,1
46236,后续再,1
46237,需要添加,1
46238,从小程序,1
46239,之后好喝,1
46240,饮品需要,1
46241,复杂饮品,1
46242,苦香味,1
46243,觉得温热,1
46244,稠抹茶,1
46245,查上海,1
46246,重视用户,1
46247,温热比较,1
46248,感从小,1
46249,希望再多,1
46250,再多开,1
46251,杯白还,1
46252,算是一直,1
46253,高分疫情,1
46254,说程序上,1
46255,程序上选项,1
46256,没法高分,1
46257,发现想要,1
46258,作用其实,1
46259,环境排,1
46260,话只能,1
46261,喝过去,1
46262,起到作用,1
46263,其实有限,1
46264,做服务,1
46265,整体过于,1
46266,剩几乎,1
46267,温柔主动,1
46268,排室外,1
46269,没怠慢,1
46270,腻喝,1
46271,总结试试,1
46272,迷咖啡,1
46273,亲切温柔,1
46274,部分更好,1
46275,糖浆搞混,1
46276,搞混味觉,1
46277,拖家带口堆,1
46278,感觉到回味,1
46279,没有更多,1
46280,已经得知,1
46281,成热,1
46282,上面微,1
46283,更多交流,1
46284,没满意,1
46285,得知购买,1
46286,熟悉产品,1
46287,太放心,1
46288,满意重新,1
46289,能够感觉到,1
46290,放心操作,1
46291,期待巧克力,1
46292,对不起专门,1
46293,实在没法,1
46294,陪着专门,1
46295,星巴克满意,1
46296,只能冰,1
46297,评分实在,1
46298,抹茶没,1
46299,堆陪着,1
46300,香味装修,1
46301,冷淡系,1
46302,挺高才,1
46303,摆在一旁,1
46304,设计师力作,1
46305,扎眼元素,1
46306,准备歌单,1
46307,跃然眼前,1
46308,气质跃然,1
46309,装上没有,1
46310,落地窗明亮,1
46311,红色推门而入,1
46312,积并不大,1
46313,整齐摆在,1
46314,推门而入便,1
46315,紧邻写字楼,1
46316,店装上,1
46317,和蔼开朗,1
46318,店员和蔼,1
46319,并不大外,1
46320,周边产品整齐,1
46321,同样开在,1
46322,选说,1
46323,做好告诉,1
46324,没有在意,1
46325,应该冷,1
46326,混杂着黑啤,1
46327,精心调制,1
46328,后面先,1
46329,使用扎眼,1
46330,气温舒适,1
46331,杯精心,1
46332,一旁玻璃,1
46333,酒加,1
46334,播放精心,1
46335,白色,1
46336,玻璃门外,1
46337,饱和红色,1
46338,元素尽可能,1
46339,争夺休闲,1
46340,工作日难得,1
46341,色交织,1
46342,品牌号召力,1
46343,不仅仅设计师,1
46344,绝对简洁,1
46345,休闲高地,1
46346,爱酒,1
46347,咖啡黑啤,1
46348,便目不转睛,1
46349,调制手,1
46350,门外积,1
46351,咖啡络绎不绝,1
46352,精致小巧,1
46353,制作有点,1
46354,极高咖啡店,1
46355,糖糖,1
46356,整体很淡,1
46357,实在太淡,1
46358,味实在太,1
46359,听说楼有,1
46360,再加点,1
46361,糖建议,1
46362,糖确实,1
46363,口味差,1
46364,比较苦涩,1
46365,加糖比较,1
46366,里面黄色,1
46367,盖香味,1
46368,苦涩以后,1
46369,环保棒棒,1
46370,打卡神仙,1
46371,神仙配色,1
46372,配色抹茶,1
46373,好好看糖,1
46374,原因种草,1
46375,拔草中规中矩,1
46376,之间差别,1
46377,幸会胃痛,1
46378,楼有网,1
46379,糖不苦,1
46380,饱满甜,1
46381,放杯子,1
46382,黄色菠萝,1
46383,显得尤其,1
46384,后面真的,1
46385,巧克力选,1
46386,等待聊,1
46387,装饰白色,1
46388,赞咖啡店,1
46389,真的贼,1
46390,深深爱上,1
46391,价格喜人,1
46392,尤其明亮,1
46393,说放糖,1
46394,贼苦,1
46395,大厅光滑,1
46396,吧台放,1
46397,空旷大厅,1
46398,光滑地板,1
46399,灯光空旷,1
46400,巧克力纯度,1
46401,纯度起码,1
46402,抹茶没什么,1
46403,起码抹茶,1
46404,酒家属,1
46405,视觉结构,1
46406,便朋友圈,1
46407,喜欢小杯,1
46408,成都特别,1
46409,疫情发现,1
46410,发生居家,1
46411,办公日子,1
46412,加白朗,1
46413,上班遥远,1
46414,居家办公,1
46415,量胃口,1
46416,冠疫情,1
46417,浓郁合适,1
46418,程序点打包带,1
46419,试一试服务,1
46420,期间程序点,1
46421,打包带回家,1
46422,带起口罩,1
46423,南门带起,1
46424,买够,1
46425,翻译简单,1
46426,不起眼地方,1
46427,久咖啡,1
46428,豆子嘴里,1
46429,咖啡豆正常,1
46430,慢慢试一试,1
46431,铁味道差,1
46432,属于工作日,1
46433,爱喝摩卡,1
46434,鸡尾酒香味,1
46435,居然喝出,1
46436,喝出鸡尾酒,1
46437,咖啡师喜好,1
46438,越来越喜欢,1
46439,米苏爱,1
46440,朋友依然,1
46441,依然偏爱,1
46442,摩卡朋友,1
46443,偏爱摩卡,1
46444,摩卡很香,1
46445,自提咖啡店,1
46446,铁就爱,1
46447,爱无法自拔,1
46448,桂花铁就,1
46449,较高原因,1
46450,茶附近,1
46451,适合自提,1
46452,好像加糖,1
46453,看着抹茶,1
46454,写字楼自提,1
46455,夭清爽,1
46456,师奶泡,1
46457,打的咋样,1
46458,留香蛮,1
46459,里播放,1
46460,英文不行,1
46461,杯子成都,1
46462,澳洲漂亮,1
46463,眼三家店,1
46464,熊猫拼错,1
46465,念念要来,1
46466,开在北门,1
46467,估计开在,1
46468,没有使用,1
46469,自然成为,1
46470,结构做到,1
46471,正常不温不火,1
46472,成为争夺,1
46473,排火锅店,1
46474,强大品牌,1
46475,肉实在,1
46476,精心准备,1
46477,做到绝对,1
46478,开业便,1
46479,红白,1
46480,家属杯,1
46481,尽可能统一,1
46482,走东门,1
46483,没成行,1
46484,形象口味,1
46485,转眼,1
46486,戳桃子,1
46487,舒服熔岩,1
46488,火锅店尽头,1
46489,店员妹子,1
46490,桃子肉,1
46491,浓香喝,1
46492,不温不火豆子,1
46493,很高真的,1
46494,活动非常,1
46495,环保活动,1
46496,杯环保,1
46497,铁不怎么,1
46498,杯桃,1
46499,个人爱,1
46500,原来原因,1
46501,没有澳洲,1
46502,装修心,1
46503,进出走,1
46504,绕一直,1
46505,成都英文,1
46506,果冻价格,1
46507,想下单,1
46508,杯铁有,1
46509,肯定反映,1
46510,试一下花魁,1
46511,犹豫选,1
46512,散掉咖啡,1
46513,不要燕麦,1
46514,有点掩盖,1
46515,浓郁有点,1
46516,加香草,1
46517,出去逛逛,1
46518,逛逛逛,1
46519,香草糖浆,1
46520,花魁豆,1
46521,想去种草,1
46522,想去排,1
46523,午饭想去,1
46524,前两天热,1
46525,肯定业务,1
46526,可能年纪,1
46527,猫卖,1
46528,特别显眼,1
46529,水黑啤,1
46530,人群上班族,1
46531,好像猫,1
46532,成都搬家,1
46533,豆不要,1
46534,好转出去,1
46535,写字楼精品,1
46536,感朋友,1
46537,外面越,1
46538,想冻,1
46539,腻影响,1
46540,逛街老,1
46541,豆子不会,1
46542,制冻,1
46543,冻制,1
46544,旁边看到,1
46545,真的燕麦,1
46546,口感外面,1
46547,咖啡酸苦,1
46548,里吃完,1
46549,说实话逛街,1
46550,喜欢奇奇怪怪,1
46551,外带不错,1
46552,燕麦铁上隐,1
46553,楼奈雪旁边,1
46554,开在楼奈雪,1
46555,就越喜欢,1
46556,冷就越,1
46557,上班很棒,1
46558,时间很少,1
46559,门面位置,1
46560,顺道来打卡,1
46561,只能扫,1
46562,便宜喝到,1
46563,独占淡,1
46564,及格分数,1
46565,平地独占,1
46566,及格还差,1
46567,服务接触点,1
46568,接触点足够,1
46569,提神香味,1
46570,喝到打嗝,1
46571,口味白和,1
46572,写不出,1
46573,不出有意思,1
46574,淡粉色,1
46575,做之后,1
46576,摆天气,1
46577,里浓郁,1
46578,之后闻到,1
46579,超简约,1
46580,款式白,1
46581,浓郁回味,1
46582,洗好杯子,1
46583,来点咖啡,1
46584,在家洗好,1
46585,迎来咖啡豆,1
46586,不怎么用心,1
46587,算差,1
46588,足够机械化,1
46589,环境孤独,1
46590,口感知道,1
46591,热热天气,1
46592,适合热热,1
46593,应该不怎么,1
46594,便宜便宜,1
46595,孤独感觉,1
46596,打嗝应该,1
46597,发烧友环境,1
46598,有意思文字,1
46599,可能平淡无奇,1
46600,口感欠缺,1
46601,随便搜到,1
46602,黑啤散掉,1
46603,用心点评,1
46604,一块平地,1
46605,灯光蛮,1
46606,平淡无奇写,1
46607,差及格,1
46608,机械化性价比,1
46609,咖啡豆提神,1
46610,粉色灯光,1
46611,坚持冰,1
46612,一家商务,1
46613,冰吃,1
46614,店满足,1
46615,下去好喝,1
46616,改天路过,1
46617,春熙路果断,1
46618,首页基友,1
46619,看到桃桃,1
46620,基友安利,1
46621,安利抹茶,1
46622,铁也好喝,1
46623,尝试铁也,1
46624,坐到春熙路,1
46625,火爆贤,1
46626,后面疫情,1
46627,满足上班族,1
46628,进出门口,1
46629,搭随意,1
46630,更醇,1
46631,遂排队,1
46632,桌椅搭,1
46633,商场人来人往,1
46634,人来人往进出,1
46635,醇涩味,1
46636,涩味不重,1
46637,果断跳下,1
46638,疫情爆发,1
46639,冻说,1
46640,咖啡剂量,1
46641,开在人流,1
46642,人流聚集区,1
46643,感觉新,1
46644,饮料很快,1
46645,停车有点,1
46646,价格蛮,1
46647,很快速,1
46648,果粒感,1
46649,咖啡店规定,1
46650,剂量减少,1
46651,可能好久没,1
46652,碰到后面,1
46653,桃之夭夭成都,1
46654,爱桃桃,1
46655,计划一直,1
46656,以后地铁,1
46657,刺激以后,1
46658,走到做好,1
46659,跳下车,1
46660,再度刺激,1
46661,一直搁置,1
46662,巧克力本来,1
46663,个人感觉白,1
46664,喜欢不能,1
46665,看来过去,1
46666,顺路去喝一杯,1
46667,自觉一楼,1
46668,铁别风情,1
46669,燕麦铁别,1
46670,真价格,1
46671,起来真,1
46672,好奇巧克力,1
46673,公众面点,1
46674,面点方便,1
46675,抹茶搭配,1
46676,别家咖啡,1
46677,一向咖啡,1
46678,相结合特别,1
46679,请问杯,1
46680,基友喝,1
46681,发叟,1
46682,基友拉,1
46683,咖啡叫啥,1
46684,没得好感,1
46685,难喝杯,1
46686,可能想,1
46687,简单一家,1
46688,说地段,1
46689,丰富自觉,1
46690,忍不住修图,1
46691,调调味道,1
46692,修图位置,1
46693,老婆喝,1
46694,口罩越来越,1
46695,街上越来越,1
46696,看起来素,1
46697,渐渐好转,1
46698,样子乖,1
46699,苦味相结合,1
46700,苦味巧克力,1
46701,巧克力苦味,1
46702,希望高新区,1
46703,吃遂,1
46704,楼靠近,1
46705,清新装修,1
46706,量恰好,1
46707,神奇味道,1
46708,够性价比,1
46709,桌椅休息,1
46710,恰好够,1
46711,靠近后门,1
46712,高新区写字楼,1
46713,回味神奇,1
46714,喝提前,1
46715,贴心先,1
46716,铁有浓缩,1
46717,过于苦,1
46718,加糖话,1
46719,感觉到燕麦,1
46720,抹茶宇治,1
46721,特别作,1
46722,作选择,1
46723,杯选,1
46724,听说经典,1
46725,有点感冒,1
46726,哥哥主动,1
46727,一共买了,1
46728,主动杯,1
46729,杯热水,1
46730,巧克力杯,1
46731,鲜奶巧克力,1
46732,期待新,1
46733,苦太古,1
46734,选择了无,1
46735,不停推荐,1
46736,配送原因,1
46737,相比欠,1
46738,口味香,1
46739,同事外卖,1
46740,含咖啡因,1
46741,话偏,1
46742,泡变少,1
46743,店桃之夭夭,1
46744,不用天天,1
46745,疫情恢复,1
46746,里交流,1
46747,变温有点,1
46748,加入店,1
46749,店群,1
46750,交流分享,1
46751,天气变温,1
46752,开张买,1
46753,蜜香,1
46754,快要下市,1
46755,桃子真的,1
46756,回去试试看,1
46757,分店开张,1
46758,摩卡桂花,1
46759,铁才真的,1
46760,自带保温杯,1
46761,桂花铁才,1
46762,可能注意,1
46763,今早刚好,1
